dataset_code;layer_code;current_layer_code;model;scenario;year;version;layer_url
WorldClim;WC_bio14_he85_2050;WC_bio14;HadGEM2-ES;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio14_he85_2050_lonlat.tif
WorldClim;WC_bio14_he85_2070;WC_bio14;HadGEM2-ES;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio14_he85_2070_lonlat.tif
WorldClim;WC_bio14_mr26_2050;WC_bio14;MIROC-ESM;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio14_mr26_2050_lonlat.tif
WorldClim;WC_bio14_mr26_2070;WC_bio14;MIROC-ESM;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio14_mr26_2070_lonlat.tif
WorldClim;WC_bio14_mr45_2050;WC_bio14;MIROC-ESM;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio14_mr45_2050_lonlat.tif
WorldClim;WC_bio14_mr45_2070;WC_bio14;MIROC-ESM;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio14_mr45_2070_lonlat.tif
WorldClim;WC_bio14_mr60_2050;WC_bio14;MIROC-ESM;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio14_mr60_2050_lonlat.tif
WorldClim;WC_bio14_mr60_2070;WC_bio14;MIROC-ESM;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio14_mr60_2070_lonlat.tif
WorldClim;WC_bio14_mr85_2050;WC_bio14;MIROC-ESM;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio14_mr85_2050_lonlat.tif
WorldClim;WC_bio14_mr85_2070;WC_bio14;MIROC-ESM;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio14_mr85_2070_lonlat.tif
WorldClim;WC_bio15_cc26_2050;WC_bio15;CCSM4;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_cc26_2050_lonlat.tif
WorldClim;WC_bio15_cc26_2070;WC_bio15;CCSM4;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_cc26_2070_lonlat.tif
WorldClim;WC_bio15_cc45_2050;WC_bio15;CCSM4;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_cc45_2050_lonlat.tif
WorldClim;WC_bio15_cc45_2070;WC_bio15;CCSM4;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_cc45_2070_lonlat.tif
WorldClim;WC_bio15_cc60_2050;WC_bio15;CCSM4;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_cc60_2050_lonlat.tif
WorldClim;WC_bio15_cc60_2070;WC_bio15;CCSM4;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_cc60_2070_lonlat.tif
WorldClim;WC_bio15_cc85_2050;WC_bio15;CCSM4;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_cc85_2050_lonlat.tif
WorldClim;WC_bio15_cc85_2070;WC_bio15;CCSM4;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_cc85_2070_lonlat.tif
WorldClim;WC_bio15_he26_2050;WC_bio15;HadGEM2-ES;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_he26_2050_lonlat.tif
WorldClim;WC_bio15_he26_2070;WC_bio15;HadGEM2-ES;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_he26_2070_lonlat.tif
WorldClim;WC_bio15_he45_2050;WC_bio15;HadGEM2-ES;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_he45_2050_lonlat.tif
WorldClim;WC_bio15_he45_2070;WC_bio15;HadGEM2-ES;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_he45_2070_lonlat.tif
WorldClim;WC_bio15_he60_2050;WC_bio15;HadGEM2-ES;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_he60_2050_lonlat.tif
WorldClim;WC_bio15_he60_2070;WC_bio15;HadGEM2-ES;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_he60_2070_lonlat.tif
WorldClim;WC_bio15_he85_2050;WC_bio15;HadGEM2-ES;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_he85_2050_lonlat.tif
WorldClim;WC_bio15_he85_2070;WC_bio15;HadGEM2-ES;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_he85_2070_lonlat.tif
WorldClim;WC_bio15_mr26_2050;WC_bio15;MIROC-ESM;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_mr26_2050_lonlat.tif
WorldClim;WC_bio15_mr26_2070;WC_bio15;MIROC-ESM;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_mr26_2070_lonlat.tif
WorldClim;WC_bio15_mr45_2050;WC_bio15;MIROC-ESM;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_mr45_2050_lonlat.tif
WorldClim;WC_bio15_mr45_2070;WC_bio15;MIROC-ESM;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_mr45_2070_lonlat.tif
WorldClim;WC_bio15_mr60_2050;WC_bio15;MIROC-ESM;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_mr60_2050_lonlat.tif
WorldClim;WC_bio15_mr60_2070;WC_bio15;MIROC-ESM;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_mr60_2070_lonlat.tif
WorldClim;WC_bio15_mr85_2050;WC_bio15;MIROC-ESM;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_mr85_2050_lonlat.tif
WorldClim;WC_bio15_mr85_2070;WC_bio15;MIROC-ESM;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio15_mr85_2070_lonlat.tif
WorldClim;WC_bio16_cc26_2050;WC_bio16;CCSM4;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_cc26_2050_lonlat.tif
WorldClim;WC_bio16_cc26_2070;WC_bio16;CCSM4;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_cc26_2070_lonlat.tif
WorldClim;WC_bio16_cc45_2050;WC_bio16;CCSM4;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_cc45_2050_lonlat.tif
WorldClim;WC_bio16_cc45_2070;WC_bio16;CCSM4;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_cc45_2070_lonlat.tif
WorldClim;WC_bio16_cc60_2050;WC_bio16;CCSM4;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_cc60_2050_lonlat.tif
WorldClim;WC_bio16_cc60_2070;WC_bio16;CCSM4;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_cc60_2070_lonlat.tif
WorldClim;WC_bio16_cc85_2050;WC_bio16;CCSM4;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_cc85_2050_lonlat.tif
WorldClim;WC_bio16_cc85_2070;WC_bio16;CCSM4;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_cc85_2070_lonlat.tif
WorldClim;WC_bio16_he26_2050;WC_bio16;HadGEM2-ES;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_he26_2050_lonlat.tif
WorldClim;WC_bio16_he26_2070;WC_bio16;HadGEM2-ES;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_he26_2070_lonlat.tif
WorldClim;WC_bio16_he45_2050;WC_bio16;HadGEM2-ES;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_he45_2050_lonlat.tif
WorldClim;WC_bio16_he45_2070;WC_bio16;HadGEM2-ES;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_he45_2070_lonlat.tif
WorldClim;WC_bio16_he60_2050;WC_bio16;HadGEM2-ES;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_he60_2050_lonlat.tif
WorldClim;WC_bio16_he60_2070;WC_bio16;HadGEM2-ES;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_he60_2070_lonlat.tif
WorldClim;WC_bio16_he85_2050;WC_bio16;HadGEM2-ES;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_he85_2050_lonlat.tif
WorldClim;WC_bio16_he85_2070;WC_bio16;HadGEM2-ES;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_he85_2070_lonlat.tif
WorldClim;WC_bio16_mr26_2050;WC_bio16;MIROC-ESM;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_mr26_2050_lonlat.tif
WorldClim;WC_bio16_mr26_2070;WC_bio16;MIROC-ESM;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_mr26_2070_lonlat.tif
WorldClim;WC_bio16_mr45_2050;WC_bio16;MIROC-ESM;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_mr45_2050_lonlat.tif
WorldClim;WC_bio16_mr45_2070;WC_bio16;MIROC-ESM;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_mr45_2070_lonlat.tif
WorldClim;WC_bio16_mr60_2050;WC_bio16;MIROC-ESM;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_mr60_2050_lonlat.tif
WorldClim;WC_bio16_mr60_2070;WC_bio16;MIROC-ESM;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_mr60_2070_lonlat.tif
WorldClim;WC_bio16_mr85_2050;WC_bio16;MIROC-ESM;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_mr85_2050_lonlat.tif
WorldClim;WC_bio16_mr85_2070;WC_bio16;MIROC-ESM;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio16_mr85_2070_lonlat.tif
WorldClim;WC_bio17_cc26_2050;WC_bio17;CCSM4;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_cc26_2050_lonlat.tif
WorldClim;WC_bio17_cc26_2070;WC_bio17;CCSM4;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_cc26_2070_lonlat.tif
WorldClim;WC_bio17_cc45_2050;WC_bio17;CCSM4;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_cc45_2050_lonlat.tif
WorldClim;WC_bio17_cc45_2070;WC_bio17;CCSM4;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_cc45_2070_lonlat.tif
WorldClim;WC_bio17_cc60_2050;WC_bio17;CCSM4;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_cc60_2050_lonlat.tif
WorldClim;WC_bio17_cc60_2070;WC_bio17;CCSM4;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_cc60_2070_lonlat.tif
WorldClim;WC_bio17_cc85_2050;WC_bio17;CCSM4;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_cc85_2050_lonlat.tif
WorldClim;WC_bio17_cc85_2070;WC_bio17;CCSM4;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_cc85_2070_lonlat.tif
WorldClim;WC_bio17_he26_2050;WC_bio17;HadGEM2-ES;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_he26_2050_lonlat.tif
WorldClim;WC_bio17_he26_2070;WC_bio17;HadGEM2-ES;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_he26_2070_lonlat.tif
WorldClim;WC_bio17_he45_2050;WC_bio17;HadGEM2-ES;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_he45_2050_lonlat.tif
WorldClim;WC_bio17_he45_2070;WC_bio17;HadGEM2-ES;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_he45_2070_lonlat.tif
WorldClim;WC_bio17_he60_2050;WC_bio17;HadGEM2-ES;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_he60_2050_lonlat.tif
WorldClim;WC_bio17_he60_2070;WC_bio17;HadGEM2-ES;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_he60_2070_lonlat.tif
WorldClim;WC_bio17_he85_2050;WC_bio17;HadGEM2-ES;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_he85_2050_lonlat.tif
WorldClim;WC_bio17_he85_2070;WC_bio17;HadGEM2-ES;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_he85_2070_lonlat.tif
WorldClim;WC_bio17_mr26_2050;WC_bio17;MIROC-ESM;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_mr26_2050_lonlat.tif
WorldClim;WC_bio17_mr26_2070;WC_bio17;MIROC-ESM;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_mr26_2070_lonlat.tif
WorldClim;WC_bio17_mr45_2050;WC_bio17;MIROC-ESM;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_mr45_2050_lonlat.tif
WorldClim;WC_bio17_mr45_2070;WC_bio17;MIROC-ESM;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_mr45_2070_lonlat.tif
WorldClim;WC_bio17_mr60_2050;WC_bio17;MIROC-ESM;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_mr60_2050_lonlat.tif
WorldClim;WC_bio17_mr60_2070;WC_bio17;MIROC-ESM;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_mr60_2070_lonlat.tif
WorldClim;WC_bio17_mr85_2050;WC_bio17;MIROC-ESM;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_mr85_2050_lonlat.tif
WorldClim;WC_bio17_mr85_2070;WC_bio17;MIROC-ESM;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio17_mr85_2070_lonlat.tif
WorldClim;WC_bio18_cc26_2050;WC_bio18;CCSM4;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_cc26_2050_lonlat.tif
WorldClim;WC_bio18_cc26_2070;WC_bio18;CCSM4;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_cc26_2070_lonlat.tif
WorldClim;WC_bio18_cc45_2050;WC_bio18;CCSM4;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_cc45_2050_lonlat.tif
WorldClim;WC_bio18_cc45_2070;WC_bio18;CCSM4;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_cc45_2070_lonlat.tif
WorldClim;WC_bio18_cc60_2050;WC_bio18;CCSM4;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_cc60_2050_lonlat.tif
WorldClim;WC_bio18_cc60_2070;WC_bio18;CCSM4;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_cc60_2070_lonlat.tif
WorldClim;WC_bio18_cc85_2050;WC_bio18;CCSM4;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_cc85_2050_lonlat.tif
WorldClim;WC_bio18_cc85_2070;WC_bio18;CCSM4;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_cc85_2070_lonlat.tif
WorldClim;WC_bio18_he26_2050;WC_bio18;HadGEM2-ES;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_he26_2050_lonlat.tif
WorldClim;WC_bio18_he26_2070;WC_bio18;HadGEM2-ES;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_he26_2070_lonlat.tif
WorldClim;WC_bio18_he45_2050;WC_bio18;HadGEM2-ES;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_he45_2050_lonlat.tif
WorldClim;WC_bio18_he45_2070;WC_bio18;HadGEM2-ES;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_he45_2070_lonlat.tif
WorldClim;WC_bio18_he60_2050;WC_bio18;HadGEM2-ES;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_he60_2050_lonlat.tif
WorldClim;WC_bio18_he60_2070;WC_bio18;HadGEM2-ES;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_he60_2070_lonlat.tif
WorldClim;WC_bio18_he85_2050;WC_bio18;HadGEM2-ES;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_he85_2050_lonlat.tif
WorldClim;WC_bio18_he85_2070;WC_bio18;HadGEM2-ES;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_he85_2070_lonlat.tif
WorldClim;WC_bio18_mr26_2050;WC_bio18;MIROC-ESM;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_mr26_2050_lonlat.tif
WorldClim;WC_bio18_mr26_2070;WC_bio18;MIROC-ESM;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_mr26_2070_lonlat.tif
WorldClim;WC_bio18_mr45_2050;WC_bio18;MIROC-ESM;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_mr45_2050_lonlat.tif
WorldClim;WC_bio18_mr45_2070;WC_bio18;MIROC-ESM;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_mr45_2070_lonlat.tif
WorldClim;WC_bio18_mr60_2050;WC_bio18;MIROC-ESM;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_mr60_2050_lonlat.tif
WorldClim;WC_bio18_mr60_2070;WC_bio18;MIROC-ESM;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_mr60_2070_lonlat.tif
WorldClim;WC_bio18_mr85_2050;WC_bio18;MIROC-ESM;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_mr85_2050_lonlat.tif
WorldClim;WC_bio18_mr85_2070;WC_bio18;MIROC-ESM;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio18_mr85_2070_lonlat.tif
WorldClim;WC_bio19_cc26_2050;WC_bio19;CCSM4;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_cc26_2050_lonlat.tif
WorldClim;WC_bio19_cc26_2070;WC_bio19;CCSM4;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_cc26_2070_lonlat.tif
WorldClim;WC_bio19_cc45_2050;WC_bio19;CCSM4;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_cc45_2050_lonlat.tif
WorldClim;WC_bio19_cc45_2070;WC_bio19;CCSM4;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_cc45_2070_lonlat.tif
WorldClim;WC_bio19_cc60_2050;WC_bio19;CCSM4;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_cc60_2050_lonlat.tif
WorldClim;WC_bio19_cc60_2070;WC_bio19;CCSM4;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_cc60_2070_lonlat.tif
WorldClim;WC_bio19_cc85_2050;WC_bio19;CCSM4;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_cc85_2050_lonlat.tif
WorldClim;WC_bio19_cc85_2070;WC_bio19;CCSM4;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_cc85_2070_lonlat.tif
WorldClim;WC_bio19_he26_2050;WC_bio19;HadGEM2-ES;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_he26_2050_lonlat.tif
WorldClim;WC_bio19_he26_2070;WC_bio19;HadGEM2-ES;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_he26_2070_lonlat.tif
WorldClim;WC_bio19_he45_2050;WC_bio19;HadGEM2-ES;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_he45_2050_lonlat.tif
WorldClim;WC_bio19_he45_2070;WC_bio19;HadGEM2-ES;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_he45_2070_lonlat.tif
WorldClim;WC_bio19_he60_2050;WC_bio19;HadGEM2-ES;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_he60_2050_lonlat.tif
WorldClim;WC_bio19_he60_2070;WC_bio19;HadGEM2-ES;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_he60_2070_lonlat.tif
WorldClim;WC_bio19_he85_2050;WC_bio19;HadGEM2-ES;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_he85_2050_lonlat.tif
WorldClim;WC_bio19_he85_2070;WC_bio19;HadGEM2-ES;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_he85_2070_lonlat.tif
WorldClim;WC_bio19_mr26_2050;WC_bio19;MIROC-ESM;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_mr26_2050_lonlat.tif
WorldClim;WC_bio19_mr26_2070;WC_bio19;MIROC-ESM;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_mr26_2070_lonlat.tif
WorldClim;WC_bio19_mr45_2050;WC_bio19;MIROC-ESM;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_mr45_2050_lonlat.tif
WorldClim;WC_bio19_mr45_2070;WC_bio19;MIROC-ESM;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_mr45_2070_lonlat.tif
WorldClim;WC_bio19_mr60_2050;WC_bio19;MIROC-ESM;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_mr60_2050_lonlat.tif
WorldClim;WC_bio19_mr60_2070;WC_bio19;MIROC-ESM;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_mr60_2070_lonlat.tif
WorldClim;WC_bio19_mr85_2050;WC_bio19;MIROC-ESM;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_mr85_2050_lonlat.tif
WorldClim;WC_bio19_mr85_2070;WC_bio19;MIROC-ESM;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio19_mr85_2070_lonlat.tif
WorldClim;WC_bio2_cc26_2050;WC_bio2;CCSM4;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_cc26_2050_lonlat.tif
WorldClim;WC_bio2_cc26_2070;WC_bio2;CCSM4;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_cc26_2070_lonlat.tif
WorldClim;WC_bio2_cc45_2050;WC_bio2;CCSM4;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_cc45_2050_lonlat.tif
WorldClim;WC_bio2_cc45_2070;WC_bio2;CCSM4;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_cc45_2070_lonlat.tif
WorldClim;WC_bio2_cc60_2050;WC_bio2;CCSM4;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_cc60_2050_lonlat.tif
WorldClim;WC_bio2_cc60_2070;WC_bio2;CCSM4;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_cc60_2070_lonlat.tif
WorldClim;WC_bio2_cc85_2050;WC_bio2;CCSM4;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_cc85_2050_lonlat.tif
WorldClim;WC_bio2_cc85_2070;WC_bio2;CCSM4;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_cc85_2070_lonlat.tif
WorldClim;WC_bio2_he26_2050;WC_bio2;HadGEM2-ES;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_he26_2050_lonlat.tif
WorldClim;WC_bio2_he26_2070;WC_bio2;HadGEM2-ES;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_he26_2070_lonlat.tif
WorldClim;WC_bio2_he45_2050;WC_bio2;HadGEM2-ES;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_he45_2050_lonlat.tif
WorldClim;WC_bio2_he45_2070;WC_bio2;HadGEM2-ES;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_he45_2070_lonlat.tif
WorldClim;WC_bio2_he60_2050;WC_bio2;HadGEM2-ES;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_he60_2050_lonlat.tif
WorldClim;WC_bio2_he60_2070;WC_bio2;HadGEM2-ES;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_he60_2070_lonlat.tif
WorldClim;WC_bio2_he85_2050;WC_bio2;HadGEM2-ES;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_he85_2050_lonlat.tif
WorldClim;WC_bio2_he85_2070;WC_bio2;HadGEM2-ES;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_he85_2070_lonlat.tif
WorldClim;WC_bio2_mr26_2050;WC_bio2;MIROC-ESM;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_mr26_2050_lonlat.tif
WorldClim;WC_bio2_mr26_2070;WC_bio2;MIROC-ESM;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_mr26_2070_lonlat.tif
WorldClim;WC_bio2_mr45_2050;WC_bio2;MIROC-ESM;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_mr45_2050_lonlat.tif
WorldClim;WC_bio2_mr45_2070;WC_bio2;MIROC-ESM;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_mr45_2070_lonlat.tif
WorldClim;WC_bio2_mr60_2050;WC_bio2;MIROC-ESM;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_mr60_2050_lonlat.tif
WorldClim;WC_bio2_mr60_2070;WC_bio2;MIROC-ESM;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_mr60_2070_lonlat.tif
WorldClim;WC_bio2_mr85_2050;WC_bio2;MIROC-ESM;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_mr85_2050_lonlat.tif
WorldClim;WC_bio2_mr85_2070;WC_bio2;MIROC-ESM;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio2_mr85_2070_lonlat.tif
WorldClim;WC_bio3_cc26_2050;WC_bio3;CCSM4;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio3_cc26_2050_lonlat.tif
WorldClim;WC_bio3_cc26_2070;WC_bio3;CCSM4;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio3_cc26_2070_lonlat.tif
WorldClim;WC_bio3_cc45_2050;WC_bio3;CCSM4;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio3_cc45_2050_lonlat.tif
WorldClim;WC_bio3_cc45_2070;WC_bio3;CCSM4;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio3_cc45_2070_lonlat.tif
WorldClim;WC_bio3_cc60_2050;WC_bio3;CCSM4;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio3_cc60_2050_lonlat.tif
WorldClim;WC_bio3_cc60_2070;WC_bio3;CCSM4;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_bio3_cc60_2070_lonlat.tif
WorldClim;WC_bio3_cc85_2050;WC_bio3;CCSM4;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_bio3_cc85_2050_lonlat.tif
